Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,249.0,252.5500030517578,245.0,246.0,239.56060791015625,387811
2021-03-09,247.5500030517578,249.60000610351562,242.1999969482422,244.0,237.61294555664062,489509
2021-03-10,246.0,248.0,237.10000610351562,238.60000610351562,232.35430908203125,1072234
2021-03-12,240.89999389648438,242.89999389648438,237.0,237.75,231.5265655517578,670754
2021-03-15,239.0,241.9499969482422,234.0,234.6999969482422,228.556396484375,684664
2021-03-16,236.6999969482422,236.89999389648438,230.5,231.14999389648438,225.0993194580078,558837
2021-03-17,231.39999389648438,232.3000030517578,229.5,230.0500030517578,224.0281219482422,375165
2021-03-18,232.39999389648438,232.39999389648438,222.60000610351562,226.14999389648438,220.23019409179688,434523
2021-03-19,222.10000610351562,225.5500030517578,215.0,222.3000030517578,216.4810028076172,751130
2021-03-22,224.25,226.10000610351562,220.5,222.3000030517578,216.4810028076172,351353
2021-03-23,224.0,226.4499969482422,220.25,222.60000610351562,216.7731475830078,690962
2021-03-24,222.1999969482422,224.5500030517578,214.1999969482422,217.35000610351562,211.6605682373047,762083
2021-03-25,218.0,219.35000610351562,211.0500030517578,214.89999389648438,209.27468872070312,707347
2021-03-26,217.5,218.8000030517578,211.4499969482422,213.60000610351562,208.00872802734375,467008
2021-03-30,214.89999389648438,216.35000610351562,208.35000610351562,209.89999389648438,204.4055633544922,618348
2021-03-31,209.85000610351562,214.25,207.0,210.3000030517578,204.79510498046875,915224
2021-04-01,211.3000030517578,227.89999389648438,211.3000030517578,223.5500030517578,217.69827270507812,958810
2021-04-05,225.4499969482422,225.5,208.85000610351562,214.60000610351562,208.98255920410156,1091705
2021-04-06,214.0,219.0,212.64999389648438,217.10000610351562,211.4171142578125,462319
2021-04-07,217.5,220.14999389648438,214.25,215.35000610351562,209.71290588378906,667795
2021-04-08,216.8000030517578,219.0500030517578,213.0,215.25,209.61553955078125,604016
2021-04-09,217.6999969482422,217.6999969482422,210.10000610351562,211.0,205.47677612304688,702729
2021-04-12,208.85000610351562,209.9499969482422,194.0,201.14999389648438,195.88461303710938,842702
2021-04-13,203.4499969482422,207.60000610351562,200.6999969482422,203.0500030517578,197.73487854003906,831599
2021-04-15,202.3000030517578,207.4499969482422,199.60000610351562,201.0,195.73854064941406,752666
2021-04-16,202.8000030517578,207.0,197.8000030517578,201.0,195.73854064941406,706595
2021-04-19,197.4499969482422,197.4499969482422,190.10000610351562,192.89999389648438,187.85057067871094,612260
2021-04-20,195.3000030517578,196.0,189.5,190.0500030517578,185.07518005371094,629428
2021-04-22,188.0,191.0,183.3000030517578,189.85000610351562,184.8804168701172,466907
2021-04-23,187.0,193.60000610351562,187.0,192.75,187.70449829101562,557352
2021-04-26,194.89999389648438,195.5500030517578,191.75,192.10000610351562,187.07151794433594,467195
2021-04-27,193.5,204.5,191.25,203.25,197.9296417236328,1192145
2021-04-28,205.0,209.5,203.85000610351562,208.3000030517578,202.8474578857422,905925
2021-04-29,210.1999969482422,214.3000030517578,203.10000610351562,207.9499969482422,202.50662231445312,759101
2021-04-30,205.5,207.85000610351562,200.64999389648438,202.60000610351562,197.29666137695312,527790
2021-05-03,202.60000610351562,202.60000610351562,195.0,201.39999389648438,196.12806701660156,372647
2021-05-04,204.8000030517578,207.75,200.3000030517578,205.10000610351562,199.73123168945312,379045
2021-05-05,205.10000610351562,208.0,201.0,202.9499969482422,197.6374969482422,456474
2021-05-06,203.5,204.9499969482422,202.1999969482422,203.0,197.68618774414062,245332
2021-05-07,204.39999389648438,208.0,203.10000610351562,205.60000610351562,200.2181396484375,376036
2021-05-10,207.5,207.5,201.1999969482422,202.14999389648438,196.8584442138672,495876
2021-05-11,200.0,206.0,200.0,204.39999389648438,199.04954528808594,352833
2021-05-12,206.8000030517578,211.0,204.75,207.39999389648438,201.97100830078125,647188
2021-05-14,208.9499969482422,221.25,208.64999389648438,214.5,208.88516235351562,2460043
2021-05-17,213.39999389648438,222.0,209.5,216.5,210.8328094482422,992602
2021-05-18,220.0,222.14999389648438,214.85000610351562,216.39999389648438,210.73541259765625,713882
2021-05-19,207.0,211.89999389648438,206.6999969482422,209.3000030517578,203.82127380371094,1041525
2021-05-20,210.6999969482422,218.9499969482422,210.10000610351562,213.60000610351562,208.00872802734375,970546
2021-05-21,214.5,216.89999389648438,213.0,213.89999389648438,208.3008575439453,412473
2021-05-24,215.75,216.5,210.1999969482422,212.0,206.4506072998047,370353
2021-05-25,214.0,215.0,212.14999389648438,213.64999389648438,208.05740356445312,495537
2021-05-26,214.0,222.6999969482422,213.9499969482422,220.1999969482422,214.43594360351562,1437696
2021-05-27,221.8000030517578,223.5,218.10000610351562,219.35000610351562,213.60821533203125,668867
2021-05-28,219.89999389648438,222.0,214.6999969482422,215.89999389648438,210.24851989746094,446206
2021-05-31,215.1999969482422,218.5,214.35000610351562,214.8000030517578,209.17730712890625,374383
2021-06-01,216.4499969482422,218.75,210.25,211.9499969482422,206.4019012451172,519532
2021-06-02,214.0,214.89999389648438,212.0,214.14999389648438,208.5443115234375,286484
2021-06-03,215.89999389648438,217.8000030517578,213.39999389648438,215.6999969482422,210.05374145507812,630149
2021-06-04,216.0,221.0,216.0,217.75,212.0500946044922,600604
2021-06-07,219.0,219.75,214.5,215.25,209.61553955078125,530942
2021-06-08,216.4499969482422,217.89999389648438,214.0,215.25,209.61553955078125,439420
2021-06-09,216.39999389648438,219.0,212.0,212.85000610351562,207.27835083007812,571366
2021-06-10,214.6999969482422,226.5500030517578,213.0,224.9499969482422,219.06161499023438,1961874
2021-06-11,228.0,234.6999969482422,221.5,222.75,216.91920471191406,2269548
2021-06-14,224.5,224.5,214.0,218.5500030517578,212.8291473388672,733986
2021-06-15,219.9499969482422,223.5,216.3000030517578,217.0500030517578,211.368408203125,1082647
2021-06-16,218.3000030517578,219.60000610351562,214.14999389648438,214.75,209.1286163330078,539967
2021-06-17,212.8000030517578,216.39999389648438,212.25,213.0,207.42442321777344,356238
2021-06-18,214.0,214.89999389648438,206.0,210.5,204.9898681640625,406720
2021-06-21,200.5500030517578,210.5,200.0,207.85000610351562,202.40924072265625,409968
2021-06-22,210.6999969482422,216.5500030517578,207.10000610351562,209.1999969482422,203.72389221191406,576208
2021-06-23,210.8000030517578,212.0,208.5500030517578,209.0500030517578,203.57781982421875,374237
2021-06-24,210.4499969482422,212.0,208.10000610351562,209.10000610351562,203.62652587890625,248128
2021-06-25,210.5,210.9499969482422,207.89999389648438,208.5500030517578,203.09091186523438,325837
2021-06-28,212.39999389648438,212.39999389648438,206.5500030517578,209.39999389648438,203.9186553955078,450324
2021-06-29,211.5,211.5,207.1999969482422,207.85000610351562,202.40924072265625,353314
2021-06-30,208.5,209.0,205.5,206.3000030517578,200.89981079101562,346608
2021-07-01,206.3000030517578,208.64999389648438,205.0,205.6999969482422,200.31552124023438,242224
2021-07-02,207.4499969482422,207.4499969482422,200.0,201.4499969482422,196.1767578125,891596
2021-07-05,202.39999389648438,203.35000610351562,200.0,200.35000610351562,195.10556030273438,628124
2021-07-06,200.6999969482422,201.64999389648438,195.6999969482422,197.35000610351562,192.18409729003906,809362
2021-07-07,197.0,208.35000610351562,196.1999969482422,206.0500030517578,200.65635681152344,3998570
2021-07-08,205.0,211.5,202.5,203.39999389648438,198.07571411132812,2450877
2021-07-09,203.5,208.0,202.14999389648438,204.0,198.66001892089844,924236
2021-07-12,244.8000030517578,244.8000030517578,244.8000030517578,244.8000030517578,238.3920135498047,1719026
2021-07-13,246.75,261.70001220703125,241.60000610351562,243.6999969482422,237.32080078125,11143165
2021-07-14,241.6999969482422,243.4499969482422,235.0,237.25,231.03965759277344,2586699
2021-07-15,237.25,245.39999389648438,235.60000610351562,241.75,235.42185974121094,1649699
2021-07-16,242.5,246.35000610351562,240.3000030517578,242.10000610351562,235.7626953125,1049953
2021-07-19,237.0,241.5500030517578,235.60000610351562,236.4499969482422,230.26058959960938,645013
2021-07-20,234.0500030517578,238.0,233.39999389648438,234.5500030517578,228.4103240966797,686608
2021-07-22,235.0500030517578,239.5500030517578,233.10000610351562,235.85000610351562,229.67630004882812,722831
2021-07-23,235.9499969482422,238.9499969482422,233.1999969482422,237.10000610351562,230.89358520507812,675545
2021-07-26,234.0,238.3000030517578,233.60000610351562,235.0500030517578,228.89724731445312,333994
2021-07-27,242.5,250.0,237.10000610351562,240.5500030517578,234.25326538085938,1417619
2021-07-28,244.4499969482422,244.75,237.5,241.25,234.9349365234375,647404
2021-07-29,241.25,243.14999389648438,238.0,239.35000610351562,233.08468627929688,1398807
2021-07-30,240.89999389648438,243.35000610351562,237.9499969482422,238.60000610351562,232.35430908203125,354194
2021-08-02,239.60000610351562,242.60000610351562,238.10000610351562,239.64999389648438,233.37681579589844,4469953
2021-08-03,241.89999389648438,242.3000030517578,235.6999969482422,236.85000610351562,230.65013122558594,217065
2021-08-04,236.89999389648438,238.8000030517578,225.0500030517578,227.60000610351562,221.6422576904297,348446
2021-08-05,230.3000030517578,230.89999389648438,217.5500030517578,218.25,212.53700256347656,486977
2021-08-06,219.6999969482422,226.0,219.14999389648438,222.1999969482422,216.38360595703125,421224
2021-08-09,219.5,220.6999969482422,216.0,217.3000030517578,211.6118621826172,342608
2021-08-10,217.3000030517578,218.39999389648438,213.3000030517578,214.35000610351562,208.7390899658203,323894
2021-08-11,215.0,215.0,206.0,211.0500030517578,205.52548217773438,381754
2021-08-12,213.0,215.39999389648438,209.0500030517578,212.14999389648438,206.59666442871094,243461
2021-08-13,210.3000030517578,213.9499969482422,209.0500030517578,213.1999969482422,207.6191864013672,295495
2021-08-16,211.0,212.9499969482422,206.60000610351562,207.25,201.824951171875,395064
2021-08-17,208.0,210.25,203.39999389648438,205.25,199.87728881835938,206849
2021-08-18,206.1999969482422,207.4499969482422,201.5,202.5500030517578,197.24798583984375,224540
2021-08-20,198.0,198.0,175.0,177.8000030517578,173.1458282470703,2419372
2021-08-23,161.35000610351562,177.8000030517578,149.0,151.75,147.77772521972656,5422783
2021-08-24,155.0,165.0,151.10000610351562,157.4499969482422,153.32852172851562,2910240
2021-08-25,157.9499969482422,166.0,157.25,164.6999969482422,160.38873291015625,3200459
2021-08-26,165.35000610351562,165.35000610351562,159.10000610351562,160.14999389648438,155.95785522460938,538284
2021-08-27,159.10000610351562,162.89999389648438,155.9499969482422,157.0,152.8903045654297,686696
2021-08-30,158.6999969482422,159.89999389648438,156.5500030517578,157.25,153.13375854492188,487937
2021-08-31,158.0,159.25,153.0,153.8000030517578,149.77406311035156,2024124
2021-09-01,153.8000030517578,157.6999969482422,153.8000030517578,156.4499969482422,152.3546905517578,466007
2021-09-02,156.6999969482422,158.3000030517578,155.0,158.0500030517578,153.91282653808594,531570
2021-09-03,158.0500030517578,159.25,155.39999389648438,156.8000030517578,152.69554138183594,316064
2021-09-06,157.10000610351562,157.6999969482422,151.10000610351562,153.0500030517578,149.043701171875,509164
2021-09-07,148.0,148.0500030517578,137.75,137.75,134.14419555664062,3958121
2021-09-08,131.5,144.4499969482422,126.05000305175781,143.14999389648438,139.40284729003906,10004798
2021-09-09,144.5,157.4499969482422,143.0,157.35000610351562,153.23114013671875,5158304
2021-09-13,159.0,173.0500030517578,157.6999969482422,165.5,161.16781616210938,5902080
2021-09-14,167.0,167.4499969482422,159.5,160.4499969482422,156.25,1914749
2021-09-15,161.1999969482422,169.10000610351562,160.60000610351562,162.9499969482422,158.68455505371094,1365633
2021-09-16,163.6999969482422,165.5,160.5500030517578,161.60000610351562,157.36990356445312,930351
2021-09-17,160.0,163.6999969482422,154.0500030517578,155.5,151.4295654296875,1500299
2021-09-20,155.9499969482422,161.35000610351562,152.0,153.5,149.48191833496094,878748
2021-09-21,154.9499969482422,159.0,150.89999389648438,153.0500030517578,149.043701171875,741278
2021-09-22,153.4499969482422,155.0,151.5,152.25,148.26463317871094,543992
2021-09-23,154.5,155.5500030517578,151.1999969482422,152.64999389648438,148.65415954589844,666959
2021-09-24,153.0,154.4499969482422,150.0,151.35000610351562,147.38819885253906,493024
2021-09-27,154.0,157.0500030517578,152.0,153.1999969482422,149.1897735595703,651216
2021-09-28,153.75,155.5,150.1999969482422,151.89999389648438,147.92379760742188,606564
2021-09-29,151.89999389648438,153.9499969482422,151.4499969482422,152.85000610351562,148.84893798828125,326705
2021-09-30,153.8000030517578,157.9499969482422,152.5,155.6999969482422,151.6243438720703,779164
2021-10-01,155.6999969482422,155.6999969482422,150.14999389648438,153.14999389648438,149.14108276367188,501742
2021-10-04,154.0,155.4499969482422,153.64999389648438,154.39999389648438,150.35836791992188,322160
2021-10-05,154.8000030517578,155.89999389648438,153.0,153.60000610351562,149.57931518554688,371125
2021-10-06,154.0,154.75,151.5,151.8000030517578,147.82643127441406,407849
2021-10-07,152.75,153.6999969482422,151.8000030517578,152.3000030517578,148.31333923339844,379779
2021-10-08,152.1999969482422,154.85000610351562,152.1999969482422,153.10000610351562,149.0924072265625,508861
2021-10-11,152.3000030517578,155.89999389648438,152.3000030517578,155.25,151.1861114501953,702945
2021-10-12,157.0,163.89999389648438,157.0,163.0500030517578,158.7819366455078,2779171
2021-10-13,165.0,166.89999389648438,162.5,164.8000030517578,160.4861297607422,1036619
2021-10-14,164.0,165.5,161.0500030517578,161.4499969482422,157.22381591796875,668235
2021-10-18,163.0,166.5,160.5,164.0500030517578,159.75575256347656,778387
2021-10-19,165.0,166.0,157.0,157.85000610351562,153.7180633544922,800574
2021-10-20,158.0,159.1999969482422,152.6999969482422,157.5,153.37721252441406,599211
2021-10-21,159.0,159.0,154.0,157.10000610351562,152.98768615722656,378744
2021-10-22,157.1999969482422,160.0,153.3000030517578,157.5500030517578,153.42591857910156,494412
2021-10-25,159.5,159.5,151.89999389648438,156.5,152.4033966064453,468056
2021-10-26,157.0,159.3000030517578,152.75,157.35000610351562,153.23114013671875,348221
2021-10-27,158.1999969482422,159.0500030517578,155.35000610351562,156.5,152.4033966064453,262048
2021-10-28,157.3000030517578,157.3000030517578,151.64999389648438,152.5,148.5081024169922,304168
2021-10-29,152.5,183.0,151.89999389648438,179.9499969482422,175.2395477294922,11161320
2021-11-01,185.0,192.0,177.3000030517578,180.0,175.28823852539062,7567597
2021-11-02,181.89999389648438,185.0,178.0,179.35000610351562,174.65525817871094,1175069
2021-11-03,181.8000030517578,182.4499969482422,169.8000030517578,171.1999969482422,166.71859741210938,1340361
2021-11-04,172.89999389648438,179.0,170.0,173.35000610351562,168.81231689453125,328618
2021-11-08,176.8000030517578,176.89999389648438,169.0500030517578,170.89999389648438,166.42645263671875,849307
2021-11-09,165.0,170.60000610351562,165.0,167.75,163.35891723632812,1086097
2021-11-10,169.39999389648438,173.64999389648438,167.14999389648438,169.14999389648438,164.7222442626953,769699
2021-11-11,171.5,171.89999389648438,165.0,165.9499969482422,161.60601806640625,584578
2021-11-12,167.89999389648438,170.60000610351562,165.39999389648438,166.4499969482422,162.0929412841797,471111
2021-11-15,166.0,166.4499969482422,150.0,151.0500030517578,147.09605407714844,4818196
2021-11-16,147.25,153.64999389648438,147.25,148.89999389648438,145.00233459472656,1631816
2021-11-17,149.5,150.0,148.35000610351562,149.35000610351562,145.4405517578125,897076
2021-11-18,150.0,150.0,142.8000030517578,144.0,140.2305908203125,1222565
2021-11-22,142.8000030517578,143.9499969482422,136.39999389648438,139.14999389648438,135.50753784179688,1126151
2021-11-23,138.39999389648438,144.0,136.9499969482422,142.10000610351562,138.38034057617188,1210090
2021-11-24,143.5,145.5500030517578,142.14999389648438,144.8000030517578,141.00965881347656,624555
2021-11-25,143.0,144.5500030517578,141.64999389648438,142.1999969482422,138.47772216796875,416609
2021-11-26,141.75,142.0,138.0,138.6999969482422,135.0693359375,622415
2021-11-29,143.0,143.0,132.0,133.39999389648438,129.90805053710938,902481
2021-11-30,136.0,145.9499969482422,134.39999389648438,135.5,131.95309448242188,1907804
2021-12-01,137.75,138.85000610351562,135.14999389648438,135.89999389648438,132.34262084960938,575000
2021-12-02,135.89999389648438,137.25,135.25,136.10000610351562,132.5373992919922,463849
2021-12-03,137.3000030517578,145.0,137.0500030517578,142.89999389648438,139.15939331054688,2341400
2021-12-06,142.89999389648438,144.5,136.35000610351562,137.6999969482422,134.0955047607422,744709
2021-12-07,139.10000610351562,141.0,138.8000030517578,139.75,136.09185791015625,560129
2021-12-08,140.1999969482422,142.39999389648438,139.0,139.35000610351562,135.70233154296875,650268
2021-12-09,139.35000610351562,140.85000610351562,139.0,139.5500030517578,135.89707946777344,494382
2021-12-10,140.0,142.35000610351562,139.85000610351562,141.0,137.3091278076172,611919
2021-12-13,141.0,143.0,139.5,140.0,136.33531188964844,656352
2021-12-14,139.0,140.39999389648438,137.8000030517578,138.1999969482422,134.58241271972656,535178
2021-12-15,138.1999969482422,139.6999969482422,136.4499969482422,136.75,133.17037963867188,481517
2021-12-16,138.75,138.75,135.5,135.6999969482422,132.14785766601562,469421
2021-12-17,137.39999389648438,137.39999389648438,130.0500030517578,131.9499969482422,128.4960174560547,672247
2021-12-20,131.14999389648438,131.8000030517578,125.44999694824219,127.1500015258789,123.82167053222656,651818
2021-12-21,130.39999389648438,131.6999969482422,125.5,126.9000015258789,123.57821655273438,540030
2021-12-22,127.6500015258789,130.5500030517578,126.9000015258789,128.3000030517578,124.94157409667969,729899
2021-12-23,129.5,133.6999969482422,129.5,132.10000610351562,128.64210510253906,511163
2021-12-24,133.0,133.4499969482422,129.75,130.14999389648438,126.74313354492188,297742
2021-12-27,130.1999969482422,133.60000610351562,127.75,130.5,127.08397674560547,612058
2021-12-28,131.85000610351562,132.0,130.3000030517578,130.75,127.32743835449219,228712
2021-12-29,130.1999969482422,132.64999389648438,130.0500030517578,130.9499969482422,127.52220153808594,386782
2021-12-30,131.0,136.5,129.64999389648438,133.14999389648438,129.6645965576172,800093
2021-12-31,134.0,135.0,130.10000610351562,131.85000610351562,128.3986358642578,490134
2022-01-03,131.0,135.4499969482422,131.0,133.89999389648438,130.3949737548828,540373
2022-01-04,136.35000610351562,136.35000610351562,133.25,134.0500030517578,130.54104614257812,478513
2022-01-05,134.5,142.39999389648438,133.0,139.89999389648438,136.2379150390625,1811203
2022-01-06,139.5,142.39999389648438,136.5,140.6999969482422,137.01698303222656,1047855
2022-01-07,145.0,149.8000030517578,141.64999389648438,143.0,139.25677490234375,2807444
2022-01-10,144.60000610351562,146.8000030517578,141.8000030517578,145.89999389648438,142.0808563232422,911834
2022-01-11,145.89999389648438,146.60000610351562,142.39999389648438,143.35000610351562,139.5976104736328,568325
2022-01-12,144.6999969482422,144.6999969482422,140.25,140.9499969482422,137.26043701171875,510291
2022-01-13,141.39999389648438,147.1999969482422,141.3000030517578,146.0,142.17825317382812,1211573
2022-01-14,146.0,153.0,145.0500030517578,148.5,144.61280822753906,1496624
2022-01-17,148.0,152.0,148.0,149.5500030517578,145.6353302001953,906690
2022-01-18,149.5500030517578,158.0,149.5,151.25,147.2908172607422,2925443
2022-01-19,150.10000610351562,154.0,148.0,151.60000610351562,147.63165283203125,870749
2022-01-20,143.35000610351562,150.9499969482422,141.5,143.0,139.25677490234375,1247439
2022-01-21,141.60000610351562,143.89999389648438,137.35000610351562,138.0500030517578,134.4363555908203,809945
2022-01-24,138.0,138.0,131.0,133.0500030517578,129.56724548339844,777325
2022-01-25,130.0500030517578,138.10000610351562,130.0500030517578,134.85000610351562,131.3201141357422,604738
2022-01-27,134.89999389648438,136.5,132.0,135.0,131.46617126464844,411879
2022-01-28,136.0,139.89999389648438,136.0,136.85000610351562,133.2677764892578,488062
2022-01-31,139.60000610351562,140.0,135.35000610351562,137.39999389648438,133.80335998535156,362705
2022-02-01,139.85000610351562,139.85000610351562,136.5,137.6999969482422,134.0955047607422,338489
2022-02-02,137.5,140.9499969482422,137.5,139.5,135.848388671875,513453
2022-02-03,138.60000610351562,141.0,138.5,140.0500030517578,136.38400268554688,421208
2022-02-04,140.4499969482422,141.5,135.60000610351562,136.0,132.44000244140625,615251
2022-02-07,130.0,130.0,119.5,123.3499984741211,120.12113952636719,9666433
2022-02-08,123.0,127.44999694824219,122.1500015258789,123.80000305175781,120.55936431884766,2671484
2022-02-09,124.8499984741211,125.0,120.0999984741211,123.19999694824219,119.97506713867188,1627405
2022-02-10,123.25,125.55000305175781,122.75,123.5999984741211,120.36459350585938,991112
2022-02-11,121.6500015258789,124.5,121.0,123.9000015258789,120.65674591064453,1072218
2022-02-14,120.0,123.30000305175781,118.5,118.8499984741211,115.73892974853516,889527
2022-02-15,118.80000305175781,123.80000305175781,115.0,118.55000305175781,115.44679260253906,1036959
2022-02-16,119.4000015258789,122.0,117.19999694824219,118.25,115.1546401977539,719435
2022-02-17,118.9000015258789,120.19999694824219,116.30000305175781,116.75,113.69390106201172,599146
2022-02-18,114.0,116.3499984741211,112.69999694824219,113.19999694824219,110.23683166503906,669353
2022-02-21,109.8499984741211,111.94999694824219,106.30000305175781,107.80000305175781,104.97818756103516,1755751
2022-02-22,105.0,110.19999694824219,103.44999694824219,107.69999694824219,104.88079833984375,1175351
2022-02-23,107.5,110.80000305175781,107.1500015258789,107.6500015258789,104.83211517333984,433151
2022-02-24,102.6500015258789,105.0,97.5999984741211,99.19999694824219,96.60330200195312,1192790
2022-02-25,102.0,109.5999984741211,101.5999984741211,108.3499984741211,105.51378631591797,1210689
2022-02-28,105.0,108.25,104.69999694824219,107.5,104.68603515625,703825
2022-03-02,105.0,108.55000305175781,102.05000305175781,102.25,99.5734634399414,920840
2022-03-03,104.19999694824219,106.6500015258789,104.0,106.25,103.46875762939453,1283570
2022-03-04,105.1500015258789,123.0,104.44999694824219,119.3499984741211,116.22584533691406,8584035
2022-03-07,116.4000015258789,123.5,113.4000015258789,115.4000015258789,112.37924194335938,3360970
2022-03-08,116.6500015258789,119.05000305175781,111.05000305175781,113.5999984741211,110.62635803222656,1130179
2022-03-09,114.9000015258789,117.1500015258789,113.0,113.25,110.2855224609375,895148
2022-03-10,116.5,119.0,110.6500015258789,112.0999984741211,109.1656265258789,1407896
2022-03-11,112.5,115.19999694824219,111.0999984741211,111.9000015258789,108.97086334228516,983359
2022-03-14,111.80000305175781,118.5,111.0999984741211,116.5,113.45044708251953,1681667
2022-03-15,117.0,117.5,113.0,114.94999694824219,111.94102478027344,1163488
2022-03-16,115.80000305175781,116.75,110.80000305175781,113.9000015258789,110.91851043701172,1347426
2022-03-17,115.25,116.1500015258789,113.19999694824219,113.94999694824219,110.96719360351562,855122
2022-03-21,114.80000305175781,116.0,111.5999984741211,112.30000305175781,109.36038970947266,848624
2022-03-22,112.4000015258789,113.94999694824219,110.55000305175781,112.3499984741211,109.4090805053711,1209524
2022-03-23,113.69999694824219,114.5999984741211,111.0,111.55000305175781,108.6300277709961,890998
2022-03-24,111.55000305175781,112.5,107.5999984741211,108.30000305175781,105.46509552001953,1092929
2022-03-25,108.30000305175781,110.0,105.3499984741211,107.1500015258789,104.34519958496094,1368646
2022-03-28,108.44999694824219,111.25,105.69999694824219,106.55000305175781,103.76090240478516,2006724
2022-03-29,107.94999694824219,108.94999694824219,103.8499984741211,104.5999984741211,101.86194610595703,1979252
2022-03-30,106.0,108.0,102.0,103.05000305175781,100.35252380371094,1915897
2022-03-31,103.0999984741211,105.1500015258789,101.0,101.8499984741211,99.18392944335938,1804604
2022-04-01,102.6500015258789,115.3499984741211,102.6500015258789,114.1500015258789,111.1619644165039,5685241
2022-04-04,115.6500015258789,124.4000015258789,115.55000305175781,123.05000305175781,119.82899475097656,4529646
2022-04-05,125.0,132.0,122.30000305175781,130.89999389648438,127.47350311279297,5335463
2022-04-06,132.0,139.5,129.1999969482422,137.0,133.41383361816406,4647824
2022-04-07,136.10000610351562,145.0,135.10000610351562,139.9499969482422,136.28660583496094,4635690
